e_E,p_RU,p_RD,p_SR,p_NR
0.03943723848395397,0.0,0.0,0.0,0.0
0.9645916446230532,0.0,0.0,0.0,0.0
0.1688131905168127,0.0,0.0,0.0,0.0
3.871215189703614e-08,0.0,0.0,0.0,0.0
3.857067244427768e-08,0.0,0.0,0.0,0.0
0.008296065922986899,0.0,0.0,0.0,0.0
3.653538421319568e-08,0.0,0.0,0.0,0.0
1.651696518581151e-08,0.0,1.2117949040126995e-08,0.0,0.0
3.799044327778449e-08,0.0,0.0,0.0,0.0
3.8060568665532415e-08,0.0,0.0,0.0,0.0
0.0,0.0,3.886004928324209e-08,0.0,0.0
0.03943723834562926,0.0,0.0,0.0,0.0
0.00829606760539456,0.0,0.0,0.0,0.0
3.957559357148232e-08,0.0,0.0,0.0,0.0
0.008296067626882448,0.0,0.0,0.0,0.0
0.09212839458476728,0.0,0.0,0.0,0.0
0.03943723853570297,0.0,0.0,0.0,0.0
0.2661983784630374,0.0,0.0,0.0,0.0
0.16881319038371198,0.0,0.0,0.0,0.0
0.3885493775012408,0.0,0.0,0.0,0.0
0.0921283944938719,0.0,0.0,0.0,0.0
0.008296067478759155,0.0,0.0,0.0,0.0
3.946646678041846e-08,0.0,0.0,0.0,0.0
0.03943723850004713,0.0,0.0,0.0,0.0
3.9516453345346566e-08,0.0,0.0,0.0,0.0
3.880260685487277e-08,0.0,0.0,0.0,0.0
3.932846867453173e-08,0.0,0.0,0.0,0.0
0.09212839444423575,0.0,0.0,0.0,0.0
3.925624054193738e-08,0.0,0.0,0.0,0.0
3.9157414067579224e-08,0.0,0.0,0.0,0.0
3.908718150531014e-08,0.0,0.0,0.0,0.0
3.8986396677365236e-08,0.0,0.0,0.0,0.0
3.9000017205869916e-08,0.0,0.0,0.0,0.0
3.903778422800246e-08,0.0,0.0,0.0,0.0
3.926412365223404e-08,0.0,0.0,0.0,0.0
3.945540513468369e-08,0.0,0.0,0.0,0.0
3.9563771502971194e-08,0.0,0.0,0.0,0.0
0.09212839449798187,0.0,0.0,0.0,0.0
0.16881319052398028,0.0,0.0,0.0,0.0
0.16881319054566918,0.0,0.0,0.0,0.0
0.5473626174539574,0.0,0.0,0.0,0.0
0.3885493774951175,0.0,0.0,0.0,0.0
0.388549377504145,0.0,0.0,0.0,0.0
0.16881319027129807,0.0,0.0,0.0,0.0
0.03943723827551143,0.0,0.0,0.0,0.0
0.008296067249445267,0.0,0.0,0.0,0.0
3.921685049326046e-08,0.0,0.0,0.0,0.0
3.92121870373314e-08,0.0,0.0,0.0,0.0
3.90768422535014e-08,0.0,0.0,0.0,0.0
0.00829606585953244,0.0,0.0,0.0,0.0
0.0,3.778424442504704e-08,0.0,0.0,0.0
3.889305246462911e-08,0.0,0.0,0.0,0.0
0.03943723772962073,0.0,0.0,0.0,0.0
0.008296066636367781,0.0,0.0,0.0,0.0
1.132946975422945e-08,0.0,1.7572329561767033e-08,0.0,0.0
0.0,0.0,0.03943723825001711,0.0,0.0
0.00829606598887424,0.0,0.0,0.0,0.0
0.0,0.0,0.03943723718030189,0.0,0.0
0.0,0.0,0.008296066453773242,0.0,0.0
0.008296067215673417,0.0,0.0,0.0,0.0
3.9315008446063856e-08,0.0,0.0,0.0,0.0
0.008296067193790516,0.0,0.0,0.0,0.0
3.922165370639059e-08,0.0,0.0,0.0,0.0
0.09212839424992365,0.0,0.0,0.0,0.0
3.9101953462353215e-08,0.0,0.0,0.0,0.0
0.16881319031596004,0.0,0.0,0.0,0.0
0.3885493772405249,0.0,0.0,0.0,0.0
0.5473626174000579,0.0,0.0,0.0,0.0
0.00829606740506653,0.0,0.0,0.0,0.0
3.9396811179574884e-08,0.0,0.0,0.0,0.0
3.931999387640419e-08,0.0,0.0,0.0,0.0
3.93921132433432e-08,0.0,0.0,0.0,0.0
3.932973116067777e-08,0.0,0.0,0.0,0.0
3.8865511756505446e-08,0.0,0.0,0.0,0.0
0.008296066440979619,0.0,0.0,0.0,0.0
3.930245141766547e-08,0.0,0.0,0.0,0.0
3.8776287081399103e-08,0.0,0.0,0.0,0.0
3.902495792024282e-08,0.0,0.0,0.0,0.0
3.8845984042227277e-08,0.0,0.0,0.0,0.0
3.8761014183277194e-08,0.0,0.0,0.0,0.0
3.892075871220291e-08,0.0,0.0,0.0,0.0
0.008296066904902316,0.0,0.0,0.0,0.0
0.1688131900738276,0.0,0.0,0.0,0.0
0.03943723840564658,0.0,0.0,0.0,0.0
0.38854937745710366,0.0,0.0,0.0,0.0
0.16881319033036998,0.0,0.0,0.0,0.0
0.1688131903689521,0.0,0.0,0.0,0.0
3.938455521829367e-08,0.0,0.0,0.0,0.0
3.9353479988621306e-08,0.0,0.0,0.0,0.0
3.947426841761345e-08,0.0,0.0,0.0,0.0
0.26619837842711785,0.0,0.0,0.0,0.0
0.1688131904685335,0.0,0.0,0.0,0.0
0.09212839446857196,0.0,0.0,0.0,0.0
0.039437238441790846,0.0,0.0,0.0,0.0
1.5776108734780645,0.0,0.0,0.0,0.0
1.2786490475077654,0.0,0.0,0.0,0.0
0.2661983785724863,0.0,0.0,0.0,0.0
0.039437238533491493,0.0,0.0,0.0,0.0
0.2661983784392806,0.0,0.0,0.0,0.0
0.039437238462272345,0.0,0.0,0.0,0.0
0.16881319033690545,0.0,0.0,0.0,0.0
0.16881319022752336,0.0,0.0,0.0,0.0
0.09212839410068795,0.0,0.0,0.0,0.0
3.905379367856012e-08,0.0,0.0,0.0,0.0
0.03943723802948084,0.0,0.0,0.0,0.0
3.905214784254473e-08,0.0,0.0,0.0,0.0
3.898674641517615e-08,0.0,0.0,0.0,0.0
3.9515783858661355e-08,0.0,0.0,0.0,0.0
3.963398964137679e-08,0.0,0.0,0.0,0.0
0.03943723855964508,0.0,0.0,0.0,0.0
0.09212839464156847,0.0,0.0,0.0,0.0
0.16881319063115946,0.0,0.0,0.0,0.0
3.957754644499966e-08,0.0,0.0,0.0,0.0
0.2661983785870418,0.0,0.0,0.0,0.0
0.03943723853812083,0.0,0.0,0.0,0.0
0.039437237760484634,0.0,0.0,0.0,0.0
0.008296066725039946,0.0,0.0,0.0,0.0
0.008296066613073427,0.0,0.0,0.0,0.0
0.008296066639072933,0.0,0.0,0.0,0.0
3.872662833003298e-08,0.0,0.0,0.0,0.0
3.8137122642825716e-08,0.0,0.0,0.0,0.0
0.03943723813371484,0.0,0.0,0.0,0.0
3.8874193547065864e-08,0.0,0.0,0.0,0.0
3.820642641010554e-08,0.0,0.0,0.0,0.0
3.8067382328932125e-08,0.0,0.0,0.0,0.0
3.784042629496383e-08,0.0,0.0,0.0,0.0
3.719260705323383e-08,0.0,0.0,0.0,0.0
3.72904837827789e-08,0.0,0.0,0.0,0.0
3.821955972567726e-08,0.0,0.0,0.0,0.0
3.7772446002088405e-08,0.0,0.0,0.0,0.0
3.7977904872028896e-08,0.0,0.0,0.0,0.0
3.882745878457873e-08,0.0,0.0,0.0,0.0
3.9198273382640314e-08,0.0,0.0,0.0,0.0
3.915195884869285e-08,0.0,0.0,0.0,0.0
3.9280533869689774e-08,0.0,0.0,0.0,0.0
0.3885493771819857,0.0,0.0,0.0,0.0
0.16881319007656237,0.0,0.0,0.0,0.0
0.2661983779202792,0.0,0.0,0.0,0.0
0.0921283934369376,0.0,0.0,0.0,0.0
0.16881318956254432,0.0,0.0,0.0,0.0
3.858897703296569e-08,0.0,0.0,0.0,0.0
3.8528812186380766e-08,0.0,0.0,0.0,0.0
3.8551237855215436e-08,0.0,0.0,0.0,0.0
3.857876527393338e-08,0.0,0.0,0.0,0.0
3.84362552264436e-08,0.0,0.0,0.0,0.0
3.8765444269400456e-08,0.0,0.0,0.0,0.0
3.877366772594029e-08,0.0,0.0,0.0,0.0
3.841979964079353e-08,0.0,0.0,0.0,0.0
0.008296066254816986,0.0,0.0,0.0,0.0
3.819285298282899e-08,0.0,0.0,0.0,0.0
3.782955919623192e-08,0.0,0.0,0.0,0.0
3.802385604292521e-08,0.0,0.0,0.0,0.0
3.840960230661403e-08,0.0,0.0,0.0,0.0
0.03943723726749585,0.0,0.0,0.0,0.0
0.5473626165025194,0.0,0.0,0.0,0.0
0.5473626169810352,0.0,0.0,0.0,0.0
0.2661983779091458,0.0,0.0,0.0,0.0
0.7863522628738194,0.0,0.0,0.0,0.0
1.590300038868589,0.0,0.0,0.0,0.0
1.4077608959292904,0.0,0.0,0.0,0.0
1.5903000388968238,0.0,0.0,0.0,0.0
1.278649046729036,0.0,0.0,0.0,0.0
1.2786490464635774,0.0,0.0,0.0,0.0
1.2786490469309462,0.0,0.0,0.0,0.0
1.1299359479256528,0.0,0.0,0.0,0.0
0.266198377904078,0.0,0.0,0.0,0.0
0.7863522629429951,0.0,0.0,0.0,0.0
0.09212839387864519,0.0,0.0,0.0,0.0
0.964591643678811,0.0,0.0,0.0,0.0
0.5473626170991356,0.0,0.0,0.0,0.0
0.26619837823959147,0.0,0.0,0.0,0.0
0.964591643906424,0.0,0.0,0.0,0.0
0.5473626165386499,0.0,0.0,0.0,0.0
0.2661983777479574,0.0,0.0,0.0,0.0
1.1299359478202025,0.0,0.0,0.0,0.0
1.4077608959451922,0.0,0.0,0.0,0.0
1.1299359479335023,0.0,0.0,0.0,0.0
0.7863522628796756,0.0,0.0,0.0,0.0
0.3885493768867666,0.0,0.0,0.0,0.0
1.5776108730753384,0.0,0.0,0.0,0.0
0.26619837827385856,0.0,0.0,0.0,0.0
0.5473626172026297,0.0,0.0,0.0,0.0
3.9256563069799944e-08,0.0,0.0,0.0,0.0
0.0921283941947951,0.0,0.0,0.0,0.0
0.1688131901853255,0.0,0.0,0.0,0.0
1.5054208419810087,0.0,0.0,0.0,0.0
1.505420841916397,0.0,0.0,0.0,0.0
1.1299359476843769,0.0,0.0,0.0,0.0
0.008296066718875988,0.0,0.0,0.0,0.0
0.0082960666934219,0.0,0.0,0.0,0.0
0.03943723776162177,0.0,0.0,0.0,0.0
3.8742532998701695e-08,0.0,0.0,0.0,0.0
3.867069161409836e-08,0.0,0.0,0.0,0.0
0.00829606707417836,0.0,0.0,0.0,0.0
0.008296067016028114,0.0,0.0,0.0,0.0
0.008296066246087681,0.0,0.0,0.0,0.0
3.850013136961582e-08,0.0,0.0,0.0,0.0
3.816955381706134e-08,0.0,0.0,0.0,0.0
3.773617121592076e-08,0.0,0.0,0.0,0.0
3.8118980158479036e-08,0.0,0.0,0.0,0.0
3.79507751140275e-08,0.0,0.0,0.0,0.0
3.843817529215187e-08,0.0,0.0,0.0,0.0
3.822735397029724e-08,0.0,0.0,0.0,0.0
3.903250857892895e-08,0.0,0.0,0.0,0.0
0.008296067104166924,0.0,0.0,0.0,0.0
0.388549377107922,0.0,0.0,0.0,0.0
0.2661983781718348,0.0,0.0,0.0,0.0
0.9645916440467053,0.0,0.0,0.0,0.0
0.26619837770960075,0.0,0.0,0.0,0.0
0.3885493769897264,0.0,0.0,0.0,0.0
0.0921283936944272,0.0,0.0,0.0,0.0
0.38854937635376025,0.0,0.0,0.0,0.0
0.09212839366879617,0.0,0.0,0.0,0.0
3.871233898382183e-08,0.0,0.0,0.0,0.0
0.008296066751950857,0.0,0.0,0.0,0.0
3.870514091622655e-08,0.0,0.0,0.0,0.0
3.1135342199988665e-08,0.0,0.0,0.0,0.0
3.8469942597602034e-08,0.0,0.0,0.0,0.0
3.865070100117732e-08,0.0,0.0,0.0,0.0
3.036829281434736e-08,0.0,0.0,0.0,0.0
0.008296063485349723,0.0,0.0,0.0,0.0
0.0,0.0,0.09212839185658545,0.0,0.0
0.0,0.0,0.0394372382471394,0.0,0.0
0.0,0.0,0.09212839454549616,0.0,0.0
0.0,0.0,0.03943723845117295,0.0,0.0
0.0,0.0,3.9538631627925435e-08,0.0,0.0
0.0,0.0,0.03943723648968771,0.0,0.0
0.16881318933771122,0.0,0.0,0.0,0.0
0.3885493767768381,0.0,0.0,0.0,0.0
0.03943723780171812,0.0,0.0,0.0,0.0
1.1299359475799078,0.0,0.0,0.0,0.0
0.7863522589323979,0.0,0.0,0.0,0.0
0.9645916419442694,0.0,0.0,0.0,0.0
0.5473626166092957,0.0,0.0,0.0,0.0
0.09212839369018332,0.0,0.0,0.0,0.0
0.092128393510946,0.0,0.0,0.0,0.0
0.09212839347819105,0.0,0.0,0.0,0.0
0.16881318956896144,0.0,0.0,0.0,0.0
0.3885493767197397,0.0,0.0,0.0,0.0
3.859006186528527e-08,0.0,0.0,0.0,0.0
3.870375173925773e-08,0.0,0.0,0.0,0.0
3.832680763233581e-08,0.0,0.0,0.0,0.0
0.00829606594580962,0.0,0.0,0.0,0.0
0.0,0.09212838961141608,0.0,0.0,0.0
0.0,0.0,0.00829606431358023,0.0,0.0
0.0,0.0,3.8383024675772317e-08,0.0,0.0
0.0,0.0,0.008296066925598637,0.0,0.0
0.0,0.0,0.03943723816468203,0.0,0.0
0.0,0.0,3.916187612114101e-08,0.0,0.0
0.0,0.0,3.925226954018155e-08,0.0,0.0
0.0,0.0,3.831564865007668e-08,0.0,0.0
3.646922190694096e-08,0.0,0.0,0.0,0.0
3.9225636242129834e-08,0.0,0.0,0.0,0.0
0.03943723824663859,0.0,0.0,0.0,0.0
0.3885493773236216,0.0,0.0,0.0,0.0
0.168813190270041,0.0,0.0,0.0,0.0
0.3885493770333819,0.0,0.0,0.0,0.0
0.5473626169896616,0.0,0.0,0.0,0.0
1.4077608957284058,0.0,0.0,0.0,0.0
1.5903000306143362,0.0,0.0,0.0,0.0
1.1299359471892165,0.0,0.0,0.0,0.0
0.26619837761963333,0.0,0.0,0.0,0.0
0.16881318938655554,0.0,0.0,0.0,0.0
0.03943723800685294,0.0,0.0,0.0,0.0
0.09212839366469137,0.0,0.0,0.0,0.0
0.09212839429501445,0.0,0.0,0.0,0.0
1.1299359482561013,0.0,0.0,0.0,0.0
0.09212836025615286,0.0,2.3576020299863248e-08,0.0,0.0
0.0,0.0,0.00829606360564454,0.0,0.0
0.0,0.0,0.0921283939453623,0.0,0.0
0.0,0.0,0.26619837834628735,0.0,0.0
0.0,0.0,0.5473626173172141,0.0,0.0
0.0,0.0,0.26619837835649685,0.0,0.0
0.0,0.0,0.039437238328504425,0.0,0.0
0.0,0.0,0.008296066279378915,0.0,0.0
3.8071528599887315e-08,0.0,0.0,0.0,0.0
0.008296067464554543,0.0,0.0,0.0,0.0
0.2661983783223418,0.0,0.0,0.0,0.0
0.03943723845118436,0.0,0.0,0.0,0.0
0.7863522634544218,0.0,0.0,0.0,0.0
0.7863522634258218,0.0,0.0,0.0,0.0
0.5473626172970094,0.0,0.0,0.0,0.0
1.505420842296389,0.0,0.0,0.0,0.0
0.9645916425465358,0.0,0.0,0.0,0.0
1.129935948060372,0.0,0.0,0.0,0.0
0.7863522630866214,0.0,0.0,0.0,0.0
0.03943723808711305,0.0,0.0,0.0,0.0
0.26619837782503186,0.0,0.0,0.0,0.0
0.1688131904771285,0.0,0.0,0.0,0.0
0.03943723849520781,0.0,0.0,0.0,0.0
0.26619837842397,0.0,0.0,0.0,0.0
0.26619837796683776,0.0,0.0,0.0,0.0
0.7863522626443076,0.0,0.0,0.0,0.0
0.03943723768744228,0.0,0.0,0.0,0.0
0.3885493766130636,0.0,0.0,0.0,0.0
0.09212839343321233,0.0,0.0,0.0,0.0
0.09212839351680907,0.0,0.0,0.0,0.0
0.00829606587456118,0.0,0.0,0.0,0.0
0.09212838484395056,0.0,0.0,0.0,0.0
0.03943723724823516,0.0,0.0,0.0,0.0
0.2661983785196135,0.0,0.0,0.0,0.0
0.008296067465584376,0.0,0.0,0.0,0.0
0.16881319054932473,0.0,0.0,0.0,0.0
3.950665251528914e-08,0.0,0.0,0.0,0.0
0.008296067488845633,0.0,0.0,0.0,0.0
0.008296067357772195,0.0,0.0,0.0,0.0
1.1299359481992224,0.0,0.0,0.0,0.0
0.26619837788956674,0.0,0.0,0.0,0.0
0.16881318993101566,0.0,0.0,0.0,0.0
0.008296066944425785,0.0,0.0,0.0,0.0
0.0082960669954926,0.0,0.0,0.0,0.0
3.885773856389092e-08,0.0,0.0,0.0,0.0
0.0,3.030307132197128e-08,0.0,0.0,0.0
0.03943723832873178,0.0,0.0,0.0,0.0
0.008296067226406249,0.0,0.0,0.0,0.0
3.2339882162208403e-08,0.0,0.0,0.0,0.0
3.787333998100823e-08,0.0,0.0,0.0,0.0
3.766531302280375e-08,0.0,0.0,0.0,0.0
3.805964679649417e-08,0.0,0.0,0.0,0.0
3.7614783486410526e-08,0.0,0.0,0.0,0.0
3.787545529865257e-08,0.0,0.0,0.0,0.0
3.772321033911671e-08,0.0,0.0,0.0,0.0
3.459340805507606e-08,0.0,0.0,0.0,0.0
0.16881318861587447,0.0,0.0,0.0,0.0
0.5473626173920425,0.0,0.0,0.0,0.0
0.3885493775022072,0.0,0.0,0.0,0.0
0.7863522633497743,0.0,0.0,0.0,0.0
0.9645916442130789,0.0,0.0,0.0,0.0
0.388549377137481,0.0,0.0,0.0,0.0
0.09212839309873631,0.0,0.0,0.0,0.0
0.16881318904133558,0.0,0.0,0.0,0.0
0.2661983771626552,0.0,0.0,0.0,0.0
0.008296066534582987,0.0,0.0,0.0,0.0
0.5473626166114961,0.0,0.0,0.0,0.0
0.26619837761305926,0.0,0.0,0.0,0.0
0.039437237503202764,0.0,0.0,0.0,0.0
0.0,0.008296064983841635,0.0,0.0,0.0
0.03943723817645973,0.0,0.0,0.0,0.0
0.0,3.734136961141148e-08,0.0,0.0,0.0
5.954528491440766e-10,2.7800464399506517e-08,0.0,0.0,0.0
3.744375456123195e-08,0.0,0.0,0.0,0.0
3.763522097960326e-08,0.0,0.0,0.0,0.0
0.008296065231782493,0.0,0.0,0.0,0.0
0.0,0.0,0.008296062312877434,0.0,0.0
0.0,0.0,0.008296065674191042,0.0,0.0
0.0,1.1676348904806398e-07,0.008295940580415379,0.0,0.0
0.0,0.0,0.09212838685443013,0.0,0.0
0.0,0.03943723696926118,0.0,0.0,0.0
0.0394372379705145,0.0,0.0,0.0,0.0
0.039437238141780434,0.0,0.0,0.0,0.0
0.2661983783808796,0.0,0.0,0.0,0.0
0.16881319017067117,0.0,0.0,0.0,0.0
0.0,1.129935944338172,0.0,0.0,0.0
0.38854937532452627,0.0,0.0,0.0,0.0
2.823184962656471e-07,0.3885490844427906,0.0,0.0,0.0
0.0,0.5473626157963026,0.0,0.0,0.0
0.09212839195648063,0.0,0.0,0.0,0.0
3.733977066197052e-08,0.0,0.0,0.0,0.0
0.03943723555834883,0.0,0.0,0.0,0.0
0.0,0.03943723388635077,0.0,0.0,0.0
0.1688131898358449,0.0,0.0,0.0,0.0
0.03943723815275534,0.0,0.0,0.0,0.0
3.7526558015101724e-08,0.0,0.0,0.0,0.0
0.09212838872703022,0.0,0.0,0.0,0.0
0.0,3.2002356749650475e-08,0.0,0.0,0.0
0.38854936854624444,0.0,0.0,0.0,0.0
0.09212838790029862,0.0,0.0,0.0,0.0
0.0,0.0,0.00829606351512564,0.0,0.0
0.0,0.0,0.00829606532339341,0.0,0.0
0.0,0.0,0.008296064678382804,0.0,0.0
0.0,0.0,0.2661983753978522,0.0,0.0
0.0,0.168813187577576,0.0,0.0,0.0
0.1688131892742028,0.0,0.0,0.0,0.0
0.008296067134005982,0.0,0.0,0.0,0.0
3.894169304193198e-08,0.0,0.0,0.0,0.0
0.3885493769770365,0.0,0.0,0.0,0.0
1.1299359472301345,0.0,0.0,0.0,0.0
3.8636215660062754e-08,0.0,0.0,0.0,0.0
0.0,0.16881318755820598,0.0,0.0,0.0
1.2786487232525152,3.124887185839188e-07,0.0,0.0,0.0
1.1299359468300898,0.0,0.0,0.0,0.0
3.800401474979676e-08,0.0,0.0,0.0,0.0
3.800549422030525e-08,0.0,0.0,0.0,0.0
3.666231248651028e-08,0.0,0.0,0.0,0.0
3.756535783977207e-08,0.0,0.0,0.0,0.0
3.774939363185377e-08,0.0,0.0,0.0,0.0
3.7878276808621636e-08,0.0,0.0,0.0,0.0
0.0,2.9059085628596954e-08,0.0,0.0,0.0
0.0,0.0,3.578377967929433e-08,0.0,0.0
0.0,0.0,0.008296065868130635,0.0,0.0
0.0,0.0,3.929321567331155e-08,0.0,0.0
0.0,0.0,3.939256304489894e-08,0.0,0.0
0.0,0.0,3.833103616347103e-08,0.0,0.0
0.0,0.0,3.824539648766884e-08,0.0,0.0
0.0,0.0,3.890514045934522e-08,0.0,0.0
0.0,3.3129481866250586e-08,0.0,0.0,0.0
3.852888725750202e-08,0.0,0.0,0.0,0.0
0.07863439836629474,0.0,0.0,0.0,0.0
0.547362616404668,0.0,0.0,0.0,0.0
0.09212839365403246,0.0,0.0,0.0,0.0
3.869770719751489e-08,0.0,0.0,0.0,0.0
0.09212839342001977,0.0,0.0,0.0,0.0
0.5473626154651924,0.0,0.0,0.0,0.0
0.16881318868787268,0.0,0.0,0.0,0.0
0.008296063948896985,0.0,0.0,0.0,0.0
3.802691694302748e-08,0.0,0.0,0.0,0.0
3.808560339409917e-08,0.0,0.0,0.0,0.0
3.7215213197957533e-08,0.0,0.0,0.0,0.0
3.735023205727411e-08,0.0,0.0,0.0,0.0
3.821952410558702e-08,0.0,0.0,0.0,0.0
3.2663446323733295e-08,0.0,0.0,0.0,0.0
0.0,3.2168601769319173e-08,0.0,0.0,0.0
0.0,0.0,3.7437008131045786e-08,0.0,0.0
0.0,0.0,3.875583950621876e-08,0.0,0.0
0.0,0.0,3.884808265870901e-08,0.0,0.0
0.0,0.0,3.8974385416636365e-08,0.0,0.0
0.0,0.0,3.859887783183196e-08,0.0,0.0
0.0,0.0,0.008296066362899868,0.0,0.0
0.0,0.0,3.7708688625698656e-08,0.0,0.0
0.0,3.559950596388271e-08,0.0,0.0,0.0
3.8707521710244605e-08,0.0,0.0,0.0,0.0
3.6535704259870855e-08,0.0,0.0,0.0,0.0
3.8471335314754265e-08,0.0,0.0,0.0,0.0
3.8690770568043685e-08,0.0,0.0,0.0,0.0
3.8450533565884e-08,0.0,0.0,0.0,0.0
0.2661983775214984,0.0,0.0,0.0,0.0
0.5473626128742172,0.0,0.0,0.0,0.0
0.1688131887735461,0.0,0.0,0.0,0.0
0.03943723717981973,0.0,0.0,0.0,0.0
0.09212839311132827,0.0,0.0,0.0,0.0
0.03943723718644172,0.0,0.0,0.0,0.0
3.8397553899838864e-08,0.0,0.0,0.0,0.0
3.8570364400320044e-08,0.0,0.0,0.0,0.0
3.9027709867018955e-08,0.0,0.0,0.0,0.0
3.8484973041561496e-08,0.0,0.0,0.0,0.0
1.1792679434977078e-08,0.0,1.4817535325454481e-08,0.0,0.0
2.958843417071855e-08,0.0,0.0,0.0,0.0
3.112631714685343e-08,0.0,0.0,0.0,0.0
5.886004603181162e-09,0.0,2.1440009925791154e-08,0.0,0.0
1.5886084188683095e-08,0.0,1.0845498393766626e-08,0.0,0.0
3.3359680443026924e-08,0.0,0.0,0.0,0.0
2.8892615621563665e-08,0.0,0.0,0.0,0.0
0.0,0.0,3.589768975021866e-08,0.0,0.0
0.0,3.5664125222623126e-08,0.0,0.0,0.0
0.09212839376965598,0.0,0.0,0.0,0.0
0.008296066502063697,0.0,0.0,0.0,0.0
0.039437237227329607,0.0,0.0,0.0,0.0
0.039437237802695424,0.0,0.0,0.0,0.0
0.03943723790284135,0.0,0.0,0.0,0.0
0.03943723750704812,0.0,0.0,0.0,0.0
0.039437237248226654,0.0,0.0,0.0,0.0
0.26619837719036926,0.0,0.0,0.0,0.0
0.00829606624603286,0.0,0.0,0.0,0.0
3.819885221512244e-08,0.0,0.0,0.0,0.0
3.811996336133019e-08,0.0,0.0,0.0,0.0
3.819278786734267e-08,0.0,0.0,0.0,0.0
3.7683553132731044e-08,0.0,0.0,0.0,0.0
3.88512761740709e-08,0.0,0.0,0.0,0.0
3.8699875038044166e-08,0.0,0.0,0.0,0.0
3.7314664683545383e-08,0.0,0.0,0.0,0.0
3.740260926097927e-08,0.0,0.0,0.0,0.0
3.270151358761937e-08,0.0,0.0,0.0,0.0
3.7631473884546855e-08,0.0,0.0,0.0,0.0
3.7164187854861945e-08,0.0,0.0,0.0,0.0
0.039437236311487885,0.0,0.0,0.0,0.0
3.7367223500732065e-08,0.0,0.0,0.0,0.0
3.785615588843799e-08,0.0,0.0,0.0,0.0
3.73252463392918e-08,0.0,0.0,0.0,0.0
3.8891846699374814e-08,0.0,0.0,0.0,0.0
0.03943723782389627,0.0,0.0,0.0,0.0
0.03943723769358816,0.0,0.0,0.0,0.0
0.09212839344528273,0.0,0.0,0.0,0.0
0.09212839358118396,0.0,0.0,0.0,0.0
0.09212839328436641,0.0,0.0,0.0,0.0
0.2661983768895823,0.0,0.0,0.0,0.0
0.039437236896204764,0.0,0.0,0.0,0.0
0.16881318906963894,0.0,0.0,0.0,0.0
0.09212839309570901,0.0,0.0,0.0,0.0
0.00829606609617282,0.0,0.0,0.0,0.0
0.008296066292052496,0.0,0.0,0.0,0.0
0.03943723751946313,0.0,0.0,0.0,0.0
3.889604833887367e-08,0.0,0.0,0.0,0.0
3.7691206856914244e-08,0.0,0.0,0.0,0.0
0.008296066188646574,0.0,0.0,0.0,0.0
3.5599022481493616e-08,0.0,0.0,0.0,0.0
3.733979508705499e-08,0.0,0.0,0.0,0.0
0.0,3.4745161360091546e-08,0.0,0.0,0.0
3.690086581940964e-08,0.0,0.0,0.0,0.0
3.6671248347051856e-08,0.0,0.0,0.0,0.0
0.0,3.507647592639694e-08,0.0,0.0,0.0
0.0,3.60201722703297e-08,0.0,0.0,0.0
3.772811835390397e-08,0.0,0.0,0.0,0.0
0.03943723774825007,0.0,0.0,0.0,0.0
0.008296066915596248,0.0,0.0,0.0,0.0
0.008296066832841896,0.0,0.0,0.0,0.0
3.827122588224401e-08,0.0,0.0,0.0,0.0
3.877404219195408e-08,0.0,0.0,0.0,0.0
0.008296066352098157,0.0,0.0,0.0,0.0
0.09212839307767763,0.0,0.0,0.0,0.0
0.00829606593472368,0.0,0.0,0.0,0.0
0.03943723695320851,0.0,0.0,0.0,0.0
0.008296065887720748,0.0,0.0,0.0,0.0
0.008296065920501158,0.0,0.0,0.0,0.0
3.8162600110656206e-08,0.0,0.0,0.0,0.0
0.008296066283705673,0.0,0.0,0.0,0.0
3.8413933520443054e-08,0.0,0.0,0.0,0.0
0.09212839300031937,0.0,0.0,0.0,0.0
0.039437236678850324,0.0,0.0,0.0,0.0
0.03943722702281433,0.0,0.0,0.0,0.0
0.008296064275815675,0.0,0.0,0.0,0.0
3.568397778613316e-08,0.0,0.0,0.0,0.0
0.008296063942812633,0.0,0.0,0.0,0.0
3.541144550462957e-08,0.0,0.0,0.0,0.0
0.008296064598772355,0.0,0.0,0.0,0.0
0.03943722866667012,0.0,0.0,0.0,0.0
0.09212839268745457,0.0,0.0,0.0,0.0
0.26619837768978155,0.0,0.0,0.0,0.0
0.16881318939903792,0.0,0.0,0.0,0.0
0.2661983776012165,0.0,0.0,0.0,0.0
0.26619837759824727,0.0,0.0,0.0,0.0
0.16881318933072828,0.0,0.0,0.0,0.0
0.1688131888680016,0.0,0.0,0.0,0.0
0.039437236868560856,0.0,0.0,0.0,0.0
0.09212839275552531,0.0,0.0,0.0,0.0
0.09212839328697911,0.0,0.0,0.0,0.0
0.008296066110707752,0.0,0.0,0.0,0.0
3.802990254256626e-08,0.0,0.0,0.0,0.0
3.814145117237745e-08,0.0,0.0,0.0,0.0
0.008296066128081352,0.0,0.0,0.0,0.0
0.1688131898570134,0.0,0.0,0.0,0.0
0.09212839354871583,0.0,0.0,0.0,0.0
0.03943723717807484,0.0,0.0,0.0,0.0
3.707231439388337e-08,0.0,0.0,0.0,0.0
3.734360508039504e-08,0.0,0.0,0.0,0.0
0.008296065534629124,0.0,0.0,0.0,0.0
3.720301227855854e-08,0.0,0.0,0.0,0.0
